rider_id,city,join_date,rider_segment
R009144,Dhaka,2024-07-04,Premium
R009145,Chattogram,2024-07-03,Budget
R009146,Sylhet,2024-07-05,Regular
R009147,Dhaka,2024-10-14,Regular
R009148,Chattogram,2024-07-30,Regular
R009149,Dhaka,2024-08-01,Premium
R009150,Dhaka,2024-07-16,Regular
R009151,Chattogram,2024-08-01,Budget
R009152,Dhaka,2024-08-09,Premium
R009153,Dhaka,2024-09-20,Regular
R009154,Dhaka,2024-09-20,Regular
R009155,Dhaka,2024-07-02,Budget
R009156,Dhaka,2024-08-28,Premium
R009157,Dhaka,2024-09-09,Budget
R009158,Sylhet,2024-07-02,Regular
R009159,Dhaka,2024-07-02,Premium
R009160,Chattogram,2024-07-27,Budget
R009161,Dhaka,2024-08-25,Regular
R009162,Chattogram,2024-08-28,Budget
R009163,Dhaka,2024-10-25,Budget
R009164,Dhaka,2024-10-02,Budget
R009165,Dhaka,2024-09-17,Regular
R009166,Chattogram,2024-09-18,Regular
R009167,Dhaka,2024-07-27,Budget
R009168,Dhaka,2024-09-03,Premium
R009169,Chattogram,2024-07-15,Budget
R009170,Dhaka,2024-09-04,Regular
R009171,Chattogram,2024-07-16,Regular
R009172,Chattogram,2024-08-22,Regular
R009173,Dhaka,2024-08-31,Premium
R009174,Chattogram,2024-10-26,Regular
R009175,Sylhet,2024-09-20,Budget
R009176,Dhaka,2024-08-22,Premium
R009177,Chattogram,2024-10-24,Premium
R009178,Dhaka,2024-10-10,Regular
R009179,Dhaka,2024-09-08,Regular
R009180,Dhaka,2024-10-12,Budget
R009181,Dhaka,2024-08-25,Regular
R009182,Dhaka,2024-09-20,Budget
R009183,Dhaka,2024-09-05,Budget
R009184,Sylhet,2024-08-14,Budget
R009185,Dhaka,2024-08-22,Regular
R009186,Chattogram,2024-08-01,Regular
R009187,Chattogram,2024-07-02,Premium
R009188,Dhaka,2024-07-05,Premium
R009189,Chattogram,2024-07-15,Regular
R009190,Chattogram,2024-08-04,Regular
R009191,Dhaka,2024-07-10,Budget
R009192,Sylhet,2024-09-21,Regular
R009193,Dhaka,2024-09-17,Regular
R009194,Dhaka,2024-08-22,Budget
R009195,Chattogram,2024-10-12,Regular
R009196,Dhaka,2024-10-02,Premium
R009197,Dhaka,2024-09-28,Regular
R009198,Dhaka,2024-08-28,Regular
R009199,Dhaka,2024-10-19,Budget
R009200,Chattogram,2024-07-12,Budget
R009201,Chattogram,2024-08-12,Regular
R009202,Sylhet,2024-08-11,Regular
R009203,Dhaka,2024-07-02,Budget
R009204,Chattogram,2024-07-27,Regular
R009205,Dhaka,2024-09-11,Regular
R009206,Dhaka,2024-08-26,Premium
R009207,Sylhet,2024-10-13,Premium
R009208,Chattogram,2024-10-24,Premium
R009209,Dhaka,2024-09-13,Regular
R009210,Chattogram,2024-08-26,Premium
R009211,Dhaka,2024-09-22,Budget
R009212,Dhaka,2024-10-20,Regular
R009213,Dhaka,2024-09-29,Budget
R009214,Dhaka,2024-07-31,Budget
R009215,Dhaka,2024-08-30,Budget
R009216,Sylhet,2024-09-12,Regular
R009217,Dhaka,2024-07-16,Regular
R009218,Chattogram,2024-09-03,Budget
R009219,Dhaka,2024-07-29,Regular
R009220,Dhaka,2024-08-07,Regular
R009221,Dhaka,2024-10-29,Budget
R009222,Sylhet,2024-09-28,Budget
R009223,Chattogram,2024-08-23,Budget
R009224,Dhaka,2024-08-13,Budget
R009225,Dhaka,2024-07-25,Budget
R009226,Dhaka,2024-07-21,Regular
R009227,Chattogram,2024-09-21,Budget
R009228,Chattogram,2024-09-24,Budget
R009229,Dhaka,2024-09-09,Regular
R009230,Dhaka,2024-07-04,Regular
R009231,Dhaka,2024-10-23,Regular
R009232,Chattogram,2024-08-06,Budget
R009233,Dhaka,2024-08-10,Regular
R009234,Dhaka,2024-09-15,Budget
R009235,Dhaka,2024-10-27,Budget
R009236,Dhaka,2024-08-13,Regular
R009237,Dhaka,2024-07-15,Budget
R009238,Sylhet,2024-09-16,Regular
R009239,Dhaka,2024-09-30,Budget
R009240,Chattogram,2024-09-09,Regular
R009241,Dhaka,2024-07-14,Premium
R009242,Chattogram,2024-07-16,Regular
R009243,Dhaka,2024-10-28,Regular
R009244,Dhaka,2024-10-28,Budget
R009245,Chattogram,2024-08-29,Regular
R009246,Chattogram,2024-09-25,Budget
R009247,Dhaka,2024-08-14,Regular
R009248,Dhaka,2024-09-08,Premium
R009249,Sylhet,2024-07-27,Budget
R009250,Dhaka,2024-08-21,Budget
R009251,Chattogram,2024-09-11,Budget
R009252,Chattogram,2024-08-30,Budget
R009253,Chattogram,2024-08-01,Regular
R009254,Dhaka,2024-08-30,Regular
R009255,Dhaka,2024-10-06,Budget
R009256,Dhaka,2024-09-29,Regular
R009257,Sylhet,2024-09-30,Premium
R009258,Chattogram,2024-07-26,Budget
R009259,Chattogram,2024-09-16,Budget
R009260,Dhaka,2024-09-29,Budget
R009261,Dhaka,2024-09-23,Budget
R009262,Dhaka,2024-07-16,Premium
R009263,Dhaka,2024-08-17,Premium
R009264,Dhaka,2024-09-23,Budget
R009265,Dhaka,2024-07-28,Regular
R009266,Dhaka,2024-08-29,Budget
R009267,Dhaka,2024-10-16,Budget
R009268,Chattogram,2024-09-04,Regular
R009269,Dhaka,2024-07-31,Premium
R009270,Dhaka,2024-10-01,Regular
R009271,Chattogram,2024-09-19,Premium
R009272,Dhaka,2024-08-30,Regular
R009273,Dhaka,2024-09-29,Regular
R009274,Dhaka,2024-07-05,Budget
R009275,Chattogram,2024-09-04,Budget
R009276,Chattogram,2024-09-20,Premium
R009277,Dhaka,2024-09-12,Regular
R009278,Dhaka,2024-08-28,Premium
R009279,Dhaka,2024-10-05,Regular
R009280,Chattogram,2024-08-11,Premium
R009281,Chattogram,2024-07-25,Regular
R009282,Dhaka,2024-09-08,Budget
R009283,Dhaka,2024-07-03,Premium
R009284,Chattogram,2024-08-27,Regular
R009285,Chattogram,2024-07-28,Regular
R009286,Dhaka,2024-07-31,Budget
R009287,Dhaka,2024-08-02,Regular
R009288,Dhaka,2024-09-29,Regular
R009289,Chattogram,2024-08-03,Regular
R009290,Dhaka,2024-10-09,Budget
R009291,Dhaka,2024-07-17,Regular
R009292,Dhaka,2024-10-15,Regular
R009293,Chattogram,2024-07-16,Budget
R009294,Chattogram,2024-09-24,Regular
R009295,Chattogram,2024-07-12,Budget
R009296,Dhaka,2024-07-12,Budget
R009297,Dhaka,2024-08-12,Regular
R009298,Chattogram,2024-08-17,Premium
R009299,Dhaka,2024-09-22,Budget
R009300,Chattogram,2024-07-30,Budget
R009301,Dhaka,2024-07-03,Regular
R009302,Dhaka,2024-08-04,Regular
R009303,Dhaka,2024-09-04,Regular
R009304,Chattogram,2024-08-15,Budget
R009305,Sylhet,2024-08-30,Regular
R009306,Sylhet,2024-09-26,Budget
R009307,Chattogram,2024-10-24,Budget
R009308,Chattogram,2024-10-02,Regular
R009309,Dhaka,2024-10-05,Premium
R009310,Dhaka,2024-08-06,Budget
R009311,Chattogram,2024-10-23,Regular
R009312,Dhaka,2024-07-24,Regular
R009313,Sylhet,2024-08-26,Regular
R009314,Dhaka,2024-10-16,Budget
R009315,Sylhet,2024-10-11,Regular
R009316,Sylhet,2024-09-19,Budget
R009317,Chattogram,2024-09-05,Regular
R009318,Dhaka,2024-07-02,Regular
R009319,Chattogram,2024-10-05,Regular
R009320,Chattogram,2024-07-19,Regular
R009321,Chattogram,2024-08-30,Regular
R009322,Dhaka,2024-09-19,Budget
R009323,Chattogram,2024-09-12,Regular
R009324,Dhaka,2024-07-11,Regular
R009325,Dhaka,2024-10-01,Regular
R009326,Dhaka,2024-08-26,Budget
R009327,Sylhet,2024-07-20,Regular
R009328,Chattogram,2024-07-19,Regular
R009329,Chattogram,2024-08-15,Regular
R009330,Dhaka,2024-10-16,Premium
R009331,Dhaka,2024-09-02,Premium
R009332,Dhaka,2024-07-26,Regular
R009333,Dhaka,2024-09-06,Regular
R009334,Chattogram,2024-09-16,Premium
R009335,Sylhet,2024-10-08,Premium
R009336,Dhaka,2024-07-28,Premium
R009337,Dhaka,2024-07-02,Premium
R009338,Dhaka,2024-09-20,Regular
R009339,Sylhet,2024-08-22,Premium
R009340,Chattogram,2024-09-25,Regular
R009341,Dhaka,2024-10-03,Regular
R009342,Chattogram,2024-09-09,Budget
R009343,Dhaka,2024-10-01,Budget
R009344,Chattogram,2024-09-01,Budget
R009345,Dhaka,2024-10-08,Budget
R009346,Dhaka,2024-09-12,Regular
R009347,Chattogram,2024-07-01,Regular
R009348,Dhaka,2024-09-09,Budget
R009349,Chattogram,2024-08-22,Budget
R009350,Dhaka,2024-07-28,Regular
R009351,Dhaka,2024-08-29,Regular
R009352,Dhaka,2024-07-12,Regular
R009353,Dhaka,2024-07-04,Budget
R009354,Dhaka,2024-09-23,Regular
R009355,Sylhet,2024-09-09,Regular
R009356,Chattogram,2024-07-06,Regular
R009357,Sylhet,2024-08-18,Regular
R009358,Dhaka,2024-07-08,Regular
R009359,Dhaka,2024-07-09,Budget
R009360,Dhaka,2024-09-25,Premium
R009361,Sylhet,2024-07-26,Regular
R009362,Sylhet,2024-09-28,Regular
R009363,Dhaka,2024-09-02,Budget
R009364,Dhaka,2024-10-23,Budget
R009365,Dhaka,2024-07-10,Regular
R009366,Chattogram,2024-10-01,Premium
R009367,Chattogram,2024-09-07,Premium
R009368,Dhaka,2024-07-05,Premium
R009369,Dhaka,2024-07-04,Budget
R009370,Sylhet,2024-07-04,Budget
R009371,Dhaka,2024-09-30,Budget
R009372,Chattogram,2024-10-24,Premium
R009373,Dhaka,2024-09-11,Premium
R009374,Dhaka,2024-07-09,Budget
R009375,Dhaka,2024-08-18,Regular
R009376,Dhaka,2024-08-02,Regular
R009377,Dhaka,2024-09-04,Budget
R009378,Chattogram,2024-08-20,Budget
R009379,Dhaka,2024-07-21,Budget
R009380,Dhaka,2024-07-16,Regular
R009381,Dhaka,2024-08-23,Budget
R009382,Dhaka,2024-08-05,Budget
R009383,Chattogram,2024-08-13,Regular
R009384,Chattogram,2024-07-22,Budget
R009385,Chattogram,2024-09-17,Regular
R009386,Dhaka,2024-08-15,Regular
R009387,Chattogram,2024-08-01,Regular
R009388,Dhaka,2024-10-05,Regular
R009389,Dhaka,2024-10-05,Regular
R009390,Chattogram,2024-09-10,Regular
R009391,Dhaka,2024-08-12,Budget
R009392,Dhaka,2024-10-28,Regular
R009393,Chattogram,2024-09-07,Regular
R009394,Dhaka,2024-08-19,Premium
R009395,Sylhet,2024-07-23,Budget
R009396,Dhaka,2024-10-07,Regular
R009397,Chattogram,2024-09-29,Premium
R009398,Dhaka,2024-07-13,Regular
R009399,Chattogram,2024-08-23,Premium
R009400,Chattogram,2024-09-21,Premium
R009401,Dhaka,2024-08-18,Regular
R009402,Dhaka,2024-08-26,Budget
R009403,Dhaka,2024-07-31,Regular
R009404,Sylhet,2024-08-04,Budget
R009405,Dhaka,2024-07-08,Regular
R009406,Chattogram,2024-08-23,Premium
R009407,Dhaka,2024-07-24,Budget
R009408,Dhaka,2024-07-22,Budget
R009409,Dhaka,2024-10-03,Budget
R009410,Dhaka,2024-08-08,Budget
R009411,Sylhet,2024-07-19,Budget
R009412,Dhaka,2024-07-21,Premium
R009413,Chattogram,2024-08-22,Regular
R009414,Chattogram,2024-07-27,Regular
R009415,Chattogram,2024-07-14,Regular
R009416,Chattogram,2024-07-11,Regular
R009417,Dhaka,2024-08-14,Premium
R009418,Dhaka,2024-08-04,Premium
R009419,Dhaka,2024-07-28,Budget
R009420,Sylhet,2024-09-09,Budget
R009421,Sylhet,2024-10-11,Premium
R009422,Chattogram,2024-09-13,Regular
R009423,Chattogram,2024-08-27,Premium
R009424,Chattogram,2024-08-06,Regular
R009425,Sylhet,2024-10-10,Regular
R009426,Sylhet,2024-08-27,Budget
R009427,Dhaka,2024-08-15,Regular
R009428,Dhaka,2024-10-29,Regular
R009429,Dhaka,2024-09-12,Premium
R009430,Dhaka,2024-07-09,Budget
R009431,Dhaka,2024-07-14,Regular
R009432,Dhaka,2024-10-04,Budget
R009433,Chattogram,2024-07-26,Budget
R009434,Dhaka,2024-07-24,Regular
R009435,Dhaka,2024-10-15,Budget
R009436,Dhaka,2024-09-05,Budget
R009437,Chattogram,2024-10-02,Budget
R009438,Chattogram,2024-09-03,Premium
R009439,Dhaka,2024-09-07,Premium
R009440,Dhaka,2024-08-13,Budget
R009441,Dhaka,2024-07-16,Budget
R009442,Chattogram,2024-07-19,Budget
R009443,Chattogram,2024-10-10,Regular
R009444,Dhaka,2024-09-19,Regular
R009445,Sylhet,2024-08-14,Budget
R009446,Dhaka,2024-08-22,Regular
R009447,Dhaka,2024-09-25,Regular
R009448,Dhaka,2024-10-29,Regular
R009449,Chattogram,2024-10-07,Regular
R009450,Dhaka,2024-08-15,Regular
R009451,Dhaka,2024-08-14,Regular
R009452,Sylhet,2024-07-31,Regular
R009453,Dhaka,2024-08-20,Budget
R009454,Chattogram,2024-10-11,Regular
R009455,Dhaka,2024-08-30,Budget
R009456,Dhaka,2024-08-03,Regular
R009457,Sylhet,2024-09-22,Regular
R009458,Chattogram,2024-09-15,Regular
R009459,Dhaka,2024-09-21,Regular
R009460,Dhaka,2024-07-09,Premium
R009461,Dhaka,2024-09-22,Budget
R009462,Chattogram,2024-09-29,Budget
R009463,Dhaka,2024-07-19,Budget
R009464,Chattogram,2024-07-08,Regular
R009465,Dhaka,2024-09-07,Regular
R009466,Dhaka,2024-08-24,Premium
R009467,Dhaka,2024-08-20,Regular
R009468,Dhaka,2024-10-15,Regular
R009469,Chattogram,2024-07-05,Premium
R009470,Dhaka,2024-07-11,Budget
R009471,Chattogram,2024-10-17,Budget
R009472,Dhaka,2024-08-30,Premium
R009473,Dhaka,2024-10-05,Premium
R009474,Dhaka,2024-08-03,Regular
R009475,Dhaka,2024-09-22,Regular
R009476,Sylhet,2024-10-07,Budget
R009477,Chattogram,2024-09-17,Regular
R009478,Dhaka,2024-08-20,Premium
R009479,Dhaka,2024-10-20,Regular
R009480,Dhaka,2024-09-02,Premium
R009481,Chattogram,2024-10-14,Budget
R009482,Chattogram,2024-08-28,Budget
R009483,Dhaka,2024-08-10,Budget
R009484,Dhaka,2024-07-28,Budget
R009485,Dhaka,2024-09-10,Regular
R009486,Dhaka,2024-10-23,Budget
R009487,Chattogram,2024-08-17,Regular
R009488,Dhaka,2024-09-14,Premium
R009489,Chattogram,2024-08-13,Regular
R009490,Dhaka,2024-07-23,Budget
R009491,Chattogram,2024-07-04,Regular
R009492,Dhaka,2024-08-07,Budget
R009493,Chattogram,2024-10-26,Regular
R009494,Chattogram,2024-07-07,Budget
R009495,Dhaka,2024-10-12,Budget
R009496,Dhaka,2024-07-04,Budget
R009497,Chattogram,2024-10-21,Regular
R009498,Chattogram,2024-08-07,Budget
R009499,Dhaka,2024-08-06,Budget
R009500,Dhaka,2024-09-02,Regular
R009501,Dhaka,2024-07-09,Budget
R009502,Dhaka,2024-07-30,Budget
R009503,Chattogram,2024-10-02,Budget
R009504,Chattogram,2024-09-19,Regular
R009505,Dhaka,2024-10-27,Budget
R009506,Chattogram,2024-08-02,Regular
R009507,Dhaka,2024-09-28,Budget
R009508,Dhaka,2024-08-19,Budget
R009509,Dhaka,2024-07-03,Budget
R009510,Dhaka,2024-09-24,Budget
R009511,Dhaka,2024-08-01,Premium
R009512,Dhaka,2024-10-21,Premium
R009513,Dhaka,2024-09-16,Regular
R009514,Dhaka,2024-08-21,Regular
R009515,Dhaka,2024-07-30,Budget
R009516,Sylhet,2024-10-25,Regular
R009517,Sylhet,2024-08-25,Budget
R009518,Dhaka,2024-10-27,Budget
R009519,Chattogram,2024-09-02,Regular
R009520,Sylhet,2024-07-17,Budget
R009521,Chattogram,2024-08-29,Budget
R009522,Dhaka,2024-08-30,Regular
R009523,Dhaka,2024-10-21,Budget
R009524,Dhaka,2024-09-28,Budget
R009525,Dhaka,2024-09-23,Budget
R009526,Dhaka,2024-10-16,Budget
R009527,Sylhet,2024-07-31,Premium
R009528,Dhaka,2024-07-21,Premium
R009529,Chattogram,2024-07-22,Budget
R009530,Dhaka,2024-09-05,Premium
R009531,Chattogram,2024-08-26,Regular
R009532,Chattogram,2024-08-07,Budget
R009533,Dhaka,2024-07-24,Budget
R009534,Dhaka,2024-08-06,Budget
R009535,Dhaka,2024-08-06,Budget
R009536,Dhaka,2024-08-09,Budget
R009537,Dhaka,2024-09-30,Regular
R009538,Dhaka,2024-10-06,Regular
R009539,Sylhet,2024-08-01,Budget
R009540,Dhaka,2024-07-24,Premium
R009541,Dhaka,2024-08-11,Regular
R009542,Dhaka,2024-09-25,Regular
R009543,Sylhet,2024-10-03,Regular
R009544,Dhaka,2024-07-27,Premium
R009545,Chattogram,2024-08-15,Regular
R009546,Dhaka,2024-09-29,Regular
R009547,Dhaka,2024-08-11,Budget
R009548,Dhaka,2024-07-18,Budget
R009549,Chattogram,2024-08-21,Regular
R009550,Dhaka,2024-10-02,Regular
R009551,Sylhet,2024-07-25,Budget
R009552,Dhaka,2024-08-06,Budget
R009553,Dhaka,2024-07-05,Budget
R009554,Dhaka,2024-10-02,Budget
R009555,Sylhet,2024-10-06,Regular
R009556,Dhaka,2024-08-08,Budget
R009557,Dhaka,2024-09-27,Budget
R009558,Dhaka,2024-10-04,Regular
R009559,Dhaka,2024-08-30,Budget
R009560,Dhaka,2024-10-12,Regular
R009561,Dhaka,2024-08-19,Budget
R009562,Dhaka,2024-10-07,Premium
R009563,Chattogram,2024-09-07,Regular
R009564,Sylhet,2024-08-29,Budget
R009565,Sylhet,2024-07-07,Budget
R009566,Dhaka,2024-10-08,Regular
R009567,Dhaka,2024-10-23,Regular
R009568,Dhaka,2024-10-28,Regular
R009569,Dhaka,2024-07-28,Budget
R009570,Sylhet,2024-07-26,Premium
R009571,Sylhet,2024-08-28,Regular
R009572,Chattogram,2024-07-08,Regular
R009573,Dhaka,2024-07-18,Budget
R009574,Dhaka,2024-10-11,Premium
R009575,Dhaka,2024-08-01,Premium
R009576,Dhaka,2024-08-17,Regular
R009577,Dhaka,2024-08-25,Budget
R009578,Sylhet,2024-08-07,Budget
R009579,Dhaka,2024-07-17,Budget
R009580,Dhaka,2024-07-08,Budget
R009581,Chattogram,2024-07-11,Regular
R009582,Dhaka,2024-07-09,Budget
R009583,Chattogram,2024-09-09,Regular
R009584,Dhaka,2024-08-26,Budget
R009585,Dhaka,2024-08-01,Regular
R009586,Chattogram,2024-10-14,Premium
R009587,Dhaka,2024-08-04,Regular
R009588,Dhaka,2024-08-22,Budget
R009589,Dhaka,2024-07-17,Budget
R009590,Chattogram,2024-08-19,Regular
R009591,Chattogram,2024-10-01,Budget
R009592,Sylhet,2024-10-22,Premium
R009593,Sylhet,2024-07-24,Regular
R009594,Chattogram,2024-09-13,Regular
R009595,Dhaka,2024-08-21,Regular
R009596,Chattogram,2024-09-26,Premium
R009597,Dhaka,2024-08-30,Budget
R009598,Chattogram,2024-07-25,Premium
R009599,Dhaka,2024-07-25,Budget
R009600,Dhaka,2024-07-25,Budget
R009601,Dhaka,2024-07-28,Budget
R009602,Chattogram,2024-07-03,Budget
R009603,Dhaka,2024-09-04,Regular
R009604,Sylhet,2024-07-03,Premium
R009605,Dhaka,2024-08-15,Premium
R009606,Dhaka,2024-07-15,Regular
R009607,Chattogram,2024-08-31,Budget
R009608,Dhaka,2024-07-24,Budget
R009609,Chattogram,2024-08-11,Budget
R009610,Chattogram,2024-09-11,Budget
R009611,Dhaka,2024-07-26,Premium
R009612,Chattogram,2024-09-23,Premium
R009613,Dhaka,2024-09-07,Budget
R009614,Dhaka,2024-08-02,Regular
R009615,Dhaka,2024-08-19,Regular
R009616,Dhaka,2024-10-08,Budget
R009617,Dhaka,2024-10-15,Regular
R009618,Chattogram,2024-07-05,Regular
R009619,Dhaka,2024-08-26,Budget
R009620,Sylhet,2024-09-15,Premium
R009621,Chattogram,2024-07-11,Budget
R009622,Dhaka,2024-10-14,Regular
R009623,Sylhet,2024-07-17,Premium
R009624,Chattogram,2024-10-13,Budget
R009625,Sylhet,2024-07-02,Regular
R009626,Chattogram,2024-07-01,Budget
R009627,Dhaka,2024-09-27,Regular
R009628,Dhaka,2024-08-12,Budget
R009629,Chattogram,2024-09-19,Budget
R009630,Dhaka,2024-09-01,Budget
R009631,Dhaka,2024-09-22,Premium
R009632,Dhaka,2024-09-15,Budget
R009633,Sylhet,2024-08-12,Premium
R009634,Dhaka,2024-10-17,Regular
R009635,Chattogram,2024-07-08,Regular
R009636,Dhaka,2024-10-03,Premium
R009637,Dhaka,2024-09-15,Budget
R009638,Dhaka,2024-08-10,Budget
R009639,Sylhet,2024-09-20,Regular
R009640,Dhaka,2024-07-12,Budget
R009641,Dhaka,2024-09-25,Premium
R009642,Dhaka,2024-08-25,Regular
R009643,Chattogram,2024-10-22,Regular
R009644,Chattogram,2024-07-18,Budget
R009645,Chattogram,2024-07-21,Regular
R009646,Chattogram,2024-09-30,Premium
R009647,Chattogram,2024-10-05,Regular
R009648,Sylhet,2024-08-13,Budget
R009649,Dhaka,2024-10-18,Regular
R009650,Dhaka,2024-09-24,Regular
R009651,Chattogram,2024-07-25,Regular
R009652,Sylhet,2024-08-04,Budget
R009653,Chattogram,2024-07-02,Regular
R009654,Dhaka,2024-09-24,Budget
R009655,Chattogram,2024-07-30,Regular
R009656,Chattogram,2024-07-28,Regular
R009657,Dhaka,2024-10-07,Budget
R009658,Dhaka,2024-07-29,Premium
R009659,Dhaka,2024-07-09,Premium
R009660,Sylhet,2024-09-29,Premium
R009661,Dhaka,2024-08-17,Premium
R009662,Dhaka,2024-10-14,Budget
R009663,Dhaka,2024-08-16,Premium
R009664,Dhaka,2024-08-12,Regular
R009665,Dhaka,2024-08-16,Budget
R009666,Dhaka,2024-07-13,Premium
R009667,Dhaka,2024-09-06,Premium
R009668,Chattogram,2024-08-21,Premium
R009669,Dhaka,2024-07-05,Regular
R009670,Dhaka,2024-10-18,Regular
R009671,Chattogram,2024-09-22,Regular
R009672,Chattogram,2024-08-16,Regular
R009673,Dhaka,2024-09-12,Regular
R009674,Dhaka,2024-09-04,Regular
R009675,Chattogram,2024-07-08,Premium
R009676,Dhaka,2024-10-23,Budget
R009677,Dhaka,2024-08-11,Budget
R009678,Chattogram,2024-10-05,Regular
R009679,Chattogram,2024-07-10,Premium
R009680,Dhaka,2024-09-01,Budget
R009681,Dhaka,2024-10-26,Premium
R009682,Chattogram,2024-07-27,Regular
R009683,Dhaka,2024-10-08,Budget
R009684,Sylhet,2024-10-04,Budget
R009685,Chattogram,2024-09-29,Budget
R009686,Dhaka,2024-09-23,Regular
R009687,Dhaka,2024-09-26,Regular
R009688,Chattogram,2024-07-06,Regular
R009689,Chattogram,2024-10-24,Regular
R009690,Dhaka,2024-08-23,Regular
R009691,Dhaka,2024-09-09,Budget
R009692,Sylhet,2024-08-09,Regular
R009693,Chattogram,2024-08-30,Premium
R009694,Dhaka,2024-07-22,Regular
R009695,Dhaka,2024-07-16,Budget
R009696,Chattogram,2024-10-08,Regular
R009697,Dhaka,2024-10-24,Regular
R009698,Sylhet,2024-09-26,Regular
R009699,Chattogram,2024-09-15,Regular
R009700,Dhaka,2024-07-25,Budget
R009701,Chattogram,2024-08-23,Regular
R009702,Dhaka,2024-07-12,Regular
R009703,Chattogram,2024-08-17,Budget
R009704,Dhaka,2024-08-26,Budget
R009705,Dhaka,2024-09-09,Budget
R009706,Dhaka,2024-08-14,Budget
R009707,Dhaka,2024-07-22,Budget
R009708,Dhaka,2024-08-31,Budget
R009709,Dhaka,2024-09-20,Premium
R009710,Dhaka,2024-07-28,Regular
R009711,Sylhet,2024-09-06,Regular
R009712,Chattogram,2024-08-29,Budget
R009713,Dhaka,2024-08-06,Regular
R009714,Dhaka,2024-09-05,Budget
R009715,Dhaka,2024-09-17,Regular
R009716,Sylhet,2024-09-27,Budget
R009717,Dhaka,2024-07-13,Budget
R009718,Dhaka,2024-08-25,Regular
R009719,Dhaka,2024-08-25,Budget
R009720,Chattogram,2024-07-03,Premium
R009721,Dhaka,2024-07-23,Regular
R009722,Dhaka,2024-10-15,Budget
R009723,Dhaka,2024-10-22,Budget
R009724,Sylhet,2024-07-18,Regular
R009725,Dhaka,2024-07-20,Budget
R009726,Dhaka,2024-08-07,Regular
R009727,Dhaka,2024-07-21,Budget
R009728,Dhaka,2024-08-15,Budget
R009729,Dhaka,2024-08-04,Budget
R009730,Dhaka,2024-10-19,Budget
R009731,Dhaka,2024-09-06,Regular
R009732,Chattogram,2024-07-29,Regular
R009733,Chattogram,2024-10-26,Budget
R009734,Chattogram,2024-07-24,Budget
R009735,Dhaka,2024-07-31,Budget
R009736,Dhaka,2024-07-30,Premium
R009737,Dhaka,2024-10-23,Budget
R009738,Dhaka,2024-09-11,Budget
R009739,Dhaka,2024-07-15,Budget
R009740,Dhaka,2024-10-23,Premium
R009741,Dhaka,2024-07-01,Budget
R009742,Chattogram,2024-08-06,Premium
R009743,Dhaka,2024-07-26,Budget
R009744,Sylhet,2024-07-19,Budget
R009745,Dhaka,2024-07-11,Budget
R009746,Sylhet,2024-10-02,Premium
R009747,Chattogram,2024-08-26,Budget
R009748,Dhaka,2024-07-08,Budget
R009749,Chattogram,2024-10-09,Premium
R009750,Dhaka,2024-10-19,Regular
R009751,Dhaka,2024-10-07,Budget
R009752,Chattogram,2024-09-25,Budget
R009753,Dhaka,2024-07-31,Budget
R009754,Chattogram,2024-10-28,Premium
R009755,Sylhet,2024-07-29,Regular
R009756,Dhaka,2024-08-12,Budget
R009757,Sylhet,2024-09-18,Regular
R009758,Chattogram,2024-09-03,Regular
R009759,Chattogram,2024-07-03,Budget
R009760,Dhaka,2024-09-18,Regular
R009761,Chattogram,2024-07-26,Regular
R009762,Dhaka,2024-07-28,Budget
R009763,Chattogram,2024-09-02,Regular
R009764,Chattogram,2024-09-06,Budget
R009765,Sylhet,2024-08-12,Regular
R009766,Chattogram,2024-10-09,Budget
R009767,Dhaka,2024-07-19,Premium
R009768,Dhaka,2024-08-24,Regular
R009769,Dhaka,2024-10-05,Regular
R009770,Dhaka,2024-08-26,Budget
R009771,Sylhet,2024-08-30,Regular
R009772,Dhaka,2024-08-19,Budget
R009773,Sylhet,2024-08-02,Budget
R009774,Chattogram,2024-08-14,Budget
R009775,Chattogram,2024-09-09,Regular
R009776,Dhaka,2024-09-12,Budget
R009777,Chattogram,2024-07-03,Budget
R009778,Sylhet,2024-09-28,Regular
R009779,Chattogram,2024-07-23,Budget
R009780,Chattogram,2024-09-03,Budget
R009781,Dhaka,2024-10-29,Budget
R009782,Dhaka,2024-07-27,Budget
R009783,Dhaka,2024-09-19,Premium
R009784,Dhaka,2024-07-25,Regular
R009785,Dhaka,2024-09-06,Regular
R009786,Dhaka,2024-10-28,Premium
R009787,Chattogram,2024-10-12,Regular
R009788,Chattogram,2024-10-29,Budget
R009789,Dhaka,2024-07-17,Budget
R009790,Dhaka,2024-07-04,Budget
R009791,Chattogram,2024-08-13,Regular
R009792,Chattogram,2024-07-31,Regular
R009793,Dhaka,2024-07-31,Regular
R009794,Chattogram,2024-08-27,Premium
